Zone,Zone_Name,County,Latitude,Longitude
TX183,Val Verde,Val Verde,29.893,-101.1517
TX184,Edwards,Edwards,29.9826,-100.3047
TX185,Real,Real,29.8318,-99.8221
TX186,Kerr,Kerr,30.0615,-99.3501
TX187,Bandera,Bandera,29.7472,-99.2463
TX188,Gillespie,Gillespie,30.3181,-98.9464
TX189,Kendall,Kendall,29.9447,-98.7116
TX190,Blanco,Blanco,30.2664,-98.3998
TX191,Hays,Hays,30.0582,-98.0311
TX192,Travis,Travis,30.3347,-97.7819
TX193,Bastrop,Bastrop,30.1036,-97.3121
TX194,Lee,Lee,30.3107,-96.9657
TX195,Burleson,Burleson,30.4924,-96.621
TX196,Brazos,Brazos,30.6611,-96.3023
TX197,Washington,Washington,30.2145,-96.4036
TX198,Grimes,Grimes,30.5436,-95.9855
TX199,Montgomery,Montgomery,30.3002,-95.503
TX200,Liberty,Liberty,30.1516,-94.8122
TX201,Hardin,Hardin,30.3324,-94.3903
TX202,Kinney,Kinney,29.3502,-100.418
TX203,Uvalde,Uvalde,29.3573,-99.7622
TX204,Medina,Medina,29.3557,-99.1101
TX205,Bexar,Bexar,29.4491,-98.5199
TX206,Comal,Comal,29.8082,-98.2782
TX207,Guadalupe,Guadalupe,29.5831,-97.9484
TX208,Caldwell,Caldwell,29.8372,-97.62
TX209,Fayette,Fayette,29.8768,-96.9198
TX210,Colorado,Colorado,29.6208,-96.5263
TX211,Austin,Austin,29.887,-96.278
TX212,Waller,Waller,30.0111,-95.9877
TX213,Harris,Harris,29.8573,-95.3923
TX214,Chambers,Chambers,29.7388,-94.608
TX215,Jefferson,Jefferson,29.8838,-94.1722
TX216,Orange,Orange,30.1281,-93.8965
TX217,Maverick,Maverick,28.7426,-100.3145
TX218,Zavala,Zavala,28.8662,-99.7606
TX219,Frio,Frio,28.8678,-99.1083
TX220,Atascosa,Atascosa,28.8907,-98.5279
TX221,Wilson,Wilson,29.1741,-98.0866
TX222,Karnes,Karnes,28.9057,-97.8594
TX223,Gonzales,Gonzales,29.4567,-97.4925
TX224,De Witt,DeWitt,29.0821,-97.3568
TX225,Lavaca,Lavaca,29.3843,-96.9302
TX226,Wharton,Wharton,29.2779,-96.2221
TX227,Fort Bend,Fort Bend,29.5274,-95.7707
TX228,Dimmit,Dimmit,28.4225,-99.7567
TX229,La Salle,La Salle,28.3451,-99.0997
TX230,McMullen,McMullen,28.3491,-98.5675
TX231,Live Oak,Live Oak,28.3514,-98.1248
TX232,Bee,Bee,28.4174,-97.7412
TX233,Goliad,Goliad,28.6571,-97.4264
TX234,Victoria,Victoria,28.7964,-96.9714
TX235,Jackson,Jackson,28.9557,-96.5787
TX236,Matagorda,Matagorda,28.8661,-95.9853
TX237,Brazoria,Brazoria,29.1913,-95.4551
TX238,Galveston,Galveston,29.3941,-94.9649
TX239,Webb,Webb,27.7611,-99.3316
TX240,Duval,Duval,27.6813,-98.5089
TX241,Jim Wells,Jim Wells,27.731,-98.0902
TX242,Kleberg,Kleberg,27.4338,-97.7343
TX243,Nueces,Nueces,27.7237,-97.6272
TX244,San Patricio,San Patricio,28.0095,-97.5188
TX245,Aransas,Aransas,28.1361,-96.9966
TX247,Calhoun,Calhoun,28.4909,-96.6495
TX248,Zapata,Zapata,27.0008,-99.1686
TX249,Jim Hogg,Jim Hogg,27.0434,-98.6973
TX250,Brooks,Brooks,27.0316,-98.2187
TX251,Kenedy,Kenedy,26.926,-97.7158
TX252,Starr,Starr,26.5621,-98.7384
TX253,Hidalgo,Hidalgo,26.3968,-98.1811
TX254,Inland Willacy,Willacy,26.4665,-97.7187
TX255,Inland Cameron,Cameron,26.1202,-97.5793
TX256,Coastal Willacy,Willacy,26.4854,-97.4503
TX257,Coastal Cameron,Cameron,26.1673,-97.3145
TX258,Guadalupe Mountains,Culberson,31.9002,-104.7042
TX259,Northern Jasper,Jasper,30.8641,-94.0341
TX260,Northern Newton,Newton,30.8876,-93.7287
TX261,Southern Jasper,Jasper,30.3824,-93.9977
TX262,Southern Newton,Newton,30.383,-93.8089
TX418,Western El Paso County,El Paso,31.8933,-106.5545
TX419,Eastern/Central El Paso County,El Paso,31.8096,-106.2948
TX420,Northern Hudspeth Highlands/Hueco Mountains,Hudspeth,31.7056,-105.7878
TX421,Salt Basin,Hudspeth,31.7396,-105.2179
TX422,Southern Hudspeth Highlands,Hudspeth,31.1872,-105.1931
TX423,Rio Grande Valley of Eastern El Paso/Western Hudspeth Counties,Hudspeth,31.3635,-105.8909
TX424,Rio Grande Valley of Eastern Hudspeth County,Hudspeth,30.8825,-105.2707
UT001,Cache Valley/Utah Portion,Cache,41.7967,-111.9057
UT002,Northern Wasatch Front,Weber,41.3169,-112.1923
UT003,Salt Lake and Tooele Valleys,Tooele,40.5032,-112.2347
UT004,Southern Wasatch Front,Utah,40.1014,-111.8946
UT005,Great Salt Lake Desert and Mountains,Utah,40.957,-113.2137
UT006,Wasatch Mountain Valleys,Weber,40.8254,-111.526
UT007,Wasatch Mountains I-80 North,Weber,41.4529,-111.4916
UT008,Wasatch Mountains South of I-80,Wasatch,40.2134,-111.609
UT009,Western Uinta Mountains,Wasatch,40.6931,-110.7311
UT010,Wasatch Plateau/Book Cliffs,Wasatch,39.804,-110.7601
UT011,Western Uinta Basin,Wasatch,40.2456,-110.3188
UT012,Castle Country,Emery,39.3515,-110.8643
UT013,San Rafael Swell,Garfield,38.5323,-110.6441
UT014,Sanpete/Sevier Valleys,Utah,39.2236,-111.8653
UT015,West Central Utah,Millard,39.2847,-113.1318
UT016,Southwest Utah,Washington,38.1009,-113.4582
UT019,Utah's Dixie and Zion National Park,Washington,37.1699,-113.5478
UT020,South Central Utah,Garfield,37.3608,-111.8223
UT021,Glen Canyon Recreation Area/Lake Powell,Garfield,37.3392,-110.8317
UT022,Southeast Utah,San Juan,37.2729,-109.6517
UT023,Eastern Unita Mountains,Uintah,40.7677,-109.5041
UT024,Eastern Uinta Basin,Uintah,40.2152,-109.538
UT025,Tavaputs Plateau,Uintah,39.4851,-109.5696
UT027,Arches/Grand Flat,Grand,38.8582,-109.5593
UT028,La Sal and Abajo Mountains,San Juan,38.047,-109.3836
UT029,Canyonlands/Natural Bridges,San Juan,37.8442,-110.0067
UT517,Central and Southwest Mountains,Sevier,38.9735,-111.7691
UT518,Southern Utah Mountains,Garfield,37.8751,-112.4023
VA001,Lee,Lee,36.7055,-83.1285
VA002,Wise,City of Norton,36.9745,-82.6213
VA003,Dickenson,Dickenson,37.1258,-82.3503
VA004,Buchanan,Buchanan,37.2666,-82.036
VA005,Scott,Scott,36.7142,-82.603
VA006,Russell,Russell,36.9338,-82.0956
VA007,Tazewell,Tazewell,37.125,-81.5606
VA008,Washington,City of Bristol,36.7221,-81.9642
VA009,Smyth,Smyth,36.8439,-81.537
VA010,Bland,Bland,37.134,-81.1302
VA011,Giles,Giles,37.3141,-80.7037
VA012,Wythe,Wythe,36.9171,-81.0786
VA013,Pulaski,City of Radford,37.0654,-80.7096
VA014,Montgomery,Montgomery,37.174,-80.3869
VA015,Grayson,Grayson,36.6566,-81.225
VA016,Carroll,City of Galax,36.7304,-80.737
VA017,Floyd,Floyd,36.9315,-80.3626
VA018,Craig,Craig,37.4813,-80.2123
VA019,Alleghany,City of Covington,37.7875,-80.0067
VA020,Bath,Bath,38.0587,-79.7411
VA022,Roanoke,City of Salem,37.2714,-80.052
VA023,Botetourt,Botetourt,37.5571,-79.8123
VA024,Rockbridge,City of Lexington,37.8136,-79.4465
VA025,Augusta,City of Waynesboro,38.163,-79.1289
VA026,Rockingham,City of Harrisonburg,38.5106,-78.8757
VA027,Shenandoah,Shenandoah,38.8585,-78.5704
VA028,Frederick,City of Winchester,39.2039,-78.2606
VA029,Page,Page,38.62,-78.4841
VA030,Warren,Warren,38.9087,-78.2072
VA031,Clarke,Clarke,39.1122,-77.9966
VA032,Patrick,Patrick,36.6784,-80.2843
VA033,Franklin,Franklin,36.992,-79.881
VA034,Bedford,City of Bedford,37.3152,-79.5242
VA035,Amherst,Amherst,37.6048,-79.1451
VA036,Nelson,Nelson,37.7874,-78.8867
VA037,Albemarle,City of Charlottesville,38.0231,-78.5555
VA038,Greene,Greene,38.2977,-78.4669
VA039,Madison,Madison,38.4137,-78.2792
VA040,Rappahannock,Rappahannock,38.6845,-78.1593
VA042,Loudoun,Loudoun,39.0907,-77.6357
VA043,Henry,City of Martinsville,36.6828,-79.8736
VA044,Pittsylvania,City of Danville,36.8111,-79.3976
VA045,Campbell,City of Lynchburg,37.2231,-79.1048
VA046,Appomattox,Appomattox,37.3722,-78.8121
VA047,Buckingham,Buckingham,37.5722,-78.5287
VA048,Fluvanna,Fluvanna,37.8419,-78.2774
VA049,Louisa,Louisa,37.9782,-77.963
VA050,Orange,Orange,38.2463,-78.0134
VA051,Culpeper,Culpeper,38.4861,-77.9559
VA052,Prince William/Manassas/Manassas Park,City of Manassas Park,38.7054,-77.4819
VA053,Fairfax,City of Fairfax,38.8387,-77.2791
VA054,Arlington/Falls Church/Alexandria,City of Falls Church,38.8577,-77.0989
VA055,Stafford,Stafford,38.4213,-77.4603
VA056,Spotsylvania,City of Fredericksburg,38.1882,-77.6525
VA057,King George,King George,38.2729,-77.1572
VA058,Halifax,Halifax,36.767,-78.9367
VA059,Charlotte,Charlotte,37.0116,-78.6616
VA060,Prince Edward,Prince Edward,37.2243,-78.4411
VA061,Cumberland,Cumberland,37.512,-78.245
VA062,Goochland,Goochland,37.722,-77.9164
VA063,Hanover,Hanover,37.7601,-77.4909
VA064,Caroline,Caroline,38.0272,-77.3475
VA065,Mecklenburg,Mecklenburg,36.6804,-78.3627
VA066,Lunenburg,Lunenburg,36.9462,-78.2406
VA067,Nottoway,Nottoway,37.1431,-78.0512
VA068,Amelia,Amelia,37.336,-77.9761
VA069,Powhatan,Powhatan,37.5502,-77.9152
VA070,Chesterfield,City of Colonial Heights,37.3765,-77.5835
VA071,Henrico,City of Richmond,37.5362,-77.42
VA072,King William,King William,37.7067,-77.0884
VA073,King and Queen,King and Queen,37.7179,-76.8946
VA074,Essex,Essex,37.8958,-76.808
VA075,Westmoreland,Westmoreland,38.1366,-76.7253
VA076,Richmond,Richmond,37.9429,-76.7249
VA077,Northumberland,Northumberland,37.8863,-76.4228
VA078,Lancaster,Lancaster,37.7371,-76.465
VA079,Brunswick,Brunswick,36.7648,-77.859
VA080,Dinwiddie,Dinwiddie,37.0759,-77.6323
VA081,Prince George,City of Petersburg,37.1915,-77.2389
VA082,Charles City,Charles City,37.2385,-76.9027
VA083,New Kent,New Kent,37.5052,-76.9972
VA084,Gloucester,Gloucester,37.3249,-76.5063
VA085,Middlesex,Middlesex,37.6258,-76.4816
VA086,Mathews,Mathews,37.4577,-76.3416
VA087,Greensville,City of Emporia,36.6763,-77.559
VA088,Sussex,Sussex,36.9218,-77.2618
VA089,Surry,Surry,37.1169,-76.8883
VA090,James City,City of Williamsburg,37.3264,-76.7745
VA091,York,City of Poquoson,37.2242,-76.5383
VA092,Southampton,City of Franklin,36.7199,-77.1038
VA093,Isle of Wight,Isle of Wight,36.9067,-76.7091
VA094,Newport News/Hampton,City of Newport News,37.077,-76.5058
VA095,Norfolk/Portsmouth,City of Portsmouth,36.8752,-76.2937
VA096,Suffolk,City of Suffolk,36.8935,-76.4749
VA097,Chesapeake,City of Chesapeake,36.6778,-76.3024
VA098,Virginia Beach,City of Virginia Beach,36.7494,-76.0571
VA099,Accomack,Accomack,37.7659,-75.6472
VA100,Northampton,Northampton,37.3566,-75.8995
VA501,Northern Fauquier,Fauquier,38.854,-77.8851
VA502,Southern Fauquier,Fauquier,38.5953,-77.7154
VA503,Western Highland,Highland,38.4256,-79.6618
VA504,Eastern Highland,Highland,38.3315,-79.523
VI001,St.Thomas...St. John.. and Adjacent Islands,Saint Thomas,18.3429,-64.8564
VI002,St Croix,Saint Croix,17.7333,-64.7677
VT001,Grand Isle,Grand Isle,44.7968,-73.2948
VT002,Western Franklin,Franklin,44.8517,-73.034
VT003,Orleans,Orleans,44.8288,-72.2438
VT004,Essex,Essex,44.7281,-71.7364
VT005,Western Chittenden,Chittenden,44.4793,-73.1562
VT006,Lamoille,Lamoille,44.6057,-72.6414
VT007,Caledonia,Caledonia,44.4647,-72.1022
VT008,Washington,Washington,44.2734,-72.6149
VT009,Western Addison,Addison,44.0215,-73.2394
VT010,Orange,Orange,44.0056,-72.3769
VT011,Western Rutland,Rutland,43.5856,-73.1398
VT012,Windsor,Windsor,43.5798,-72.5855
VT013,Bennington,Bennington,43.0355,-73.0929
VT014,Western Windham,Windham,43.0015,-72.7867
VT015,Eastern Windham,Windham,42.9675,-72.5583
VT016,Eastern Franklin,Franklin,44.8662,-72.7255
VT017,Eastern Chittenden,Chittenden,44.4237,-72.9287
VT018,Eastern Addison,Addison,44.0466,-72.9674
VT019,Eastern Rutland,Rutland,43.5713,-72.8735
WA001,San Juan County,San Juan,48.5786,-122.9627
WA019,South Washington Cascades,Skamania,46.099,-121.9845
WA020,Willapa Hills,Wahkiakum,46.5019,-123.4245
WA021,South Washington Coast,Wahkiakum,46.4855,-123.7975
WA022,Lower Columbia and I - 5 Corridor in Cowlitz County,Wahkiakum,46.1857,-122.9421
WA023,Western Columbia River Gorge,Skamania,45.6706,-121.9473
WA024,Eastern Columbia River Gorge of Washington,Klickitat,45.7233,-120.8763
WA026,Kittitas Valley,Yakima,46.9429,-120.314
WA027,Yakima Valley,Yakima,46.4331,-120.312
WA028,Lower Columbia Basin of Washington,Walla Walla,46.3373,-119.1824
WA029,Foothills of the Blue Mountains of Washington,Walla Walla,46.3118,-118.2123
WA030,Northwest Blue Mountains,Walla Walla,46.1508,-117.8128
WA031,Northeast Blue Mountains,Garfield,46.1967,-117.3899
WA032,Lower Garfield and Asotin Counties,Garfield,46.422,-117.3795
WA033,Washington Palouse,Whitman,46.9272,-117.5068
WA034,Moses Lake Area,Grant,47.0108,-119.4918
WA035,Upper Columbia Basin,Okanogan,47.3555,-118.6116
WA036,Spokane Area,Spokane,47.6181,-117.613
WA037,Northeast Mountains,Stevens,48.4082,-117.6152
WA038,Okanogan Highlands,Okanogan,48.5329,-118.6987
WA039,Greater Vancouver Area,Clark,45.7396,-122.5253
WA040,South Washington Cascade Foothills,Skamania,46.0339,-122.5017
WA041,Wenatchee Area,Douglas,47.6296,-120.2222
WA042,East Slopes Northern Cascades,Okanogan,48.2896,-120.4162
WA043,Okanogan Valley,Okanogan,48.3496,-119.4519
WA044,Waterville Plateau,Grant,47.6675,-119.6829
WA503,Western Whatcom County,Whatcom,48.8588,-122.4772
WA504,Southwest Interior,Thurston,46.7206,-122.8973
WA506,Western Skagit County,Skagit,48.4646,-122.3668
WA507,Everett and Vicinity,Snohomish,48.0549,-122.2545
WA509,Tacoma Area,Pierce,47.1703,-122.5041
WA510,Admiralty Inlet Area,Jefferson,48.1131,-122.6404
WA511,Hood Canal Area,Mason,47.4978,-122.967
WA512,Lower Chehalis Valley Area,Mason,47.0579,-123.5111
WA513,Olympics,Mason,47.7525,-123.599
WA514,Eastern Strait of Juan de Fuca,Clallam,48.076,-123.2615
WA515,Western Strait of Juan De Fuca,Clallam,48.1845,-124.1477
WA516,North Coast,Jefferson,47.9309,-124.4066
WA517,Central Coast,Grays Harbor,47.1902,-124.0272
WA520,East Slopes of the Washington Cascades,Yakima,46.7613,-121.0582
WA521,Simcoe Highlands,Yakima,45.9735,-120.6525
WA555,East Puget Sound Lowlands,Snohomish,48.0549,-122.2545
WA556,Bellevue and Vicinity,Snohomish,47.562,-122.0265
WA558,Seattle and Vicinity,King,47.521,-122.4499
WA559,Bremerton and Vicinity,Kitsap,47.4978,-122.967
WA567,West Slopes North Cascades and Passes,Whatcom,48.8588,-122.4772
WA568,West Slopes North Central Cascdes,King,47.562,-122.0265
WA569,West Slopes South Central Cascades and Passes,Lewis,46.7206,-122.8973
WI001,Douglas,Douglas,46.4309,-91.9147
WI002,Bayfield,Bayfield,46.5241,-91.2006
WI003,Ashland,Ashland,46.3148,-90.6781
WI004,Iron,Iron,46.2623,-90.242
WI005,Vilas,Vilas,46.0529,-89.5148
WI006,Burnett,Burnett,45.8627,-92.3676
WI007,Washburn,Washburn,45.8993,-91.7912
WI008,Sawyer,Sawyer,45.88,-91.1447
WI009,Price,Price,45.6804,-90.3614
WI010,Oneida,Oneida,45.7056,-89.5217
WI011,Forest,Forest,45.6673,-88.7704
WI012,Florence,Florence,45.8484,-88.3982
WI013,Northern Marinette County,Marinette,45.5511,-88.109
WI014,Polk,Polk,45.4614,-92.4414
WI015,Barron,Barron,45.4238,-91.8484
WI016,Rusk,Rusk,45.4751,-91.1331
WI017,Taylor,Taylor,45.2115,-90.5012
WI018,Lincoln,Lincoln,45.3375,-89.7346
WI019,Langlade,Langlade,45.2624,-89.0719
WI020,Menominee,Menominee,45.0044,-88.71
WI021,Northern Oconto County,Oconto,45.2006,-88.4257
WI022,Door,Door,44.9435,-87.3173
WI023,St. Croix,St. Croix,45.034,-92.4528
WI024,Pierce,Pierce,44.7196,-92.4224
WI025,Dunn,Dunn,44.9466,-91.8964
WI026,Pepin,Pepin,44.5829,-92.0016
WI027,Chippewa,Chippewa,45.0694,-91.2799
WI028,Eau Claire,Eau Claire,44.7268,-91.286
WI029,Clark,Clark,44.7347,-90.6121
WI030,Marathon,Marathon,44.8983,-89.759
WI031,Shawano,Shawano,44.7892,-88.7656
WI032,Buffalo,Buffalo,44.3799,-91.7545
WI033,Trempealeau,Trempealeau,44.304,-91.3585
WI034,Jackson,Jackson,44.3191,-90.8052
WI035,Wood,Wood,44.4553,-90.0416
WI036,Portage,Portage,44.476,-89.5015
WI037,Waupaca,Waupaca,44.4704,-88.9648
WI038,Outagamie,Outagamie,44.4161,-88.4649
WI039,Brown,Brown,44.4537,-88.0032
WI040,Kewaunee,Kewaunee,44.5161,-87.6154
WI041,La Crosse,La Crosse,43.9065,-91.1152
WI042,Monroe,Monroe,43.9457,-90.6179
WI043,Juneau,Juneau,43.9245,-90.114
WI044,Adams,Adams,43.9696,-89.7706
WI045,Waushara,Waushara,44.1131,-89.2429
WI046,Marquette,Marquette,43.8196,-89.3988
WI047,Green Lake,Green Lake,43.8003,-89.045
WI048,Winnebago,Winnebago,44.0689,-88.6446
WI049,Calumet,Calumet,44.0817,-88.218
WI050,Manitowoc,Manitowoc,44.1198,-87.8096
WI051,Fond Du Lac,Fond du Lac,43.7536,-88.4882
WI052,Sheboygan,Sheboygan,43.7212,-87.9454
WI053,Vernon,Vernon,43.5939,-90.8344
WI054,Crawford,Crawford,43.2395,-90.931
WI055,Richland,Richland,43.3756,-90.4295
WI056,Sauk,Sauk,43.4268,-89.9484
WI057,Columbia,Columbia,43.4665,-89.3338
WI058,Dodge,Dodge,43.4164,-88.7075
WI059,Washington,Washington,43.3684,-88.2308
WI060,Ozaukee,Ozaukee,43.3838,-87.9515
WI061,Grant,Grant,42.8675,-90.7062
WI062,Iowa,Iowa,43.0005,-90.1354
WI063,Dane,Dane,43.0674,-89.4183
WI064,Jefferson,Jefferson,43.0209,-88.7759
WI065,Waukesha,Waukesha,43.0181,-88.3045
WI066,Milwaukee,Milwaukee,43.0071,-87.9667
WI067,Lafayette,Lafayette,42.6605,-90.1317
WI068,Green,Green,42.68,-89.6022
WI069,Rock,Rock,42.6712,-89.0716
WI070,Walworth,Walworth,42.6685,-88.5419
WI071,Racine,Racine,42.7477,-88.0551
WI072,Kenosha,Kenosha,42.5767,-88.0418
WI073,Southern Marinette County,Marinette,45.1874,-87.9475
WI074,Southern Oconto County,Oconto,44.8829,-88.139
WV001,Hancock,Hancock,40.5213,-80.5739
WV002,Brooke,Brooke,40.2733,-80.5765
WV003,Ohio,Ohio,40.0969,-80.6189
WV004,Marshall,Marshall,39.8606,-80.6634
WV005,Wayne,Wayne,38.1461,-82.427
WV006,Cabell,Cabell,38.4203,-82.2417
WV007,Mason,Mason,38.7698,-82.0265
WV008,Jackson,Jackson,38.8344,-81.6748
WV009,Wood,Wood,39.2111,-81.515
WV010,Pleasants,Pleasants,39.3709,-81.1606
WV011,Tyler,Tyler,39.4653,-80.8849
WV012,Wetzel,Wetzel,39.6053,-80.6391
WV013,Lincoln,Lincoln,38.1753,-82.0705
WV014,Putnam,Putnam,38.5086,-81.909
WV015,Kanawha,Kanawha,38.3365,-81.5281
WV016,Roane,Roane,38.714,-81.3483
WV017,Wirt,Wirt,39.0224,-81.3786
WV018,Calhoun,Calhoun,38.8445,-81.1175
WV019,Ritchie,Ritchie,39.1783,-81.0629
WV020,Doddridge,Doddridge,39.2692,-80.707
WV021,Marion,Marion,39.51,-80.2434
WV022,Monongalia,Monongalia,39.6303,-80.0465
WV023,Preston,Preston,39.4693,-79.6681
WV024,Mingo,Mingo,37.7264,-82.1346
WV025,Logan,Logan,37.8316,-81.9353
WV026,Boone,Boone,38.0231,-81.7113
WV027,Clay,Clay,38.4626,-81.075
WV028,Braxton,Braxton,38.6998,-80.7193
WV029,Gilmer,Gilmer,38.9241,-80.8571
WV030,Lewis,Lewis,38.9958,-80.5022
WV031,Harrison,Harrison,39.2835,-80.3798
WV032,Taylor,Taylor,39.336,-80.0461
WV033,McDowell,McDowell,37.3785,-81.6536
WV034,Wyoming,Wyoming,37.6096,-81.5491
WV035,Raleigh,Raleigh,37.7714,-81.2486
WV036,Fayette,Fayette,38.0288,-81.0811
WV037,Nicholas,Nicholas,38.2917,-80.7993
WV038,Webster,Webster,38.4947,-80.4219
WV039,Upshur,Upshur,38.8978,-80.2334
WV040,Barbour,Barbour,39.1329,-80.003
WV041,Tucker,Tucker,39.1136,-79.565
WV042,Mercer,Mercer,37.4055,-81.1114
WV043,Summers,Summers,37.6559,-80.8586
WV044,Monroe,Monroe,37.5604,-80.5505
WV045,Greenbrier,Greenbrier,37.9469,-80.4529
WV046,Pocahontas,Pocahontas,38.3318,-80.0077
WV047,Randolph,Randolph,38.7747,-79.8758
WV050,Hampshire,Hampshire,39.3171,-78.6142
WV051,Morgan,Morgan,39.5604,-78.2578
WV052,Berkeley,Berkeley,39.4641,-78.0275
WV053,Jefferson,Jefferson,39.3076,-77.8628
WV055,Hardy,Hardy,39.0075,-78.8579
WV501,Western Grant,Grant,39.2245,-79.2815
WV502,Eastern Grant,Grant,39.0552,-79.1596
WV503,Western Mineral,Mineral,39.3868,-79.1158
WV504,Eastern Mineral,Mineral,39.4239,-78.8872
WV505,Western Pendleton,Pendleton,38.7534,-79.4656
WV506,Eastern Pendleton,Pendleton,38.6434,-79.2919
WY001,Yellowstone National Park,Gallatin,44.5976,-110.5469
WY002,Absaroka Mountains,Park,44.2172,-109.5521
WY003,Cody Foothills,Park,44.4594,-109.0463
WY004,North Big Horn Basin,Park,44.5447,-108.3008
WY005,Southwest Big Horn Basin,Hot Springs,43.7774,-108.2779
WY006,Southeast Big Horn Basin,Washakie,43.9423,-107.8197
WY007,Owl Creek and Bridger Mountains,Natrona,43.573,-108.2336
WY008,Bighorn Mountains West,Washakie,44.2518,-107.4682
WY009,Bighorn Mountains Southeast,Washakie,43.9099,-107.0263
WY010,Northeast Johnson County,Johnson,44.368,-106.4299
WY011,Southeast Johnson County,Johnson,43.8206,-106.4368
WY012,Teton and Gros Ventre Mountains,Teton,43.6883,-110.5055
WY013,Jackson Hole,Teton,43.6458,-110.6864
WY014,Wind River Mountains West,Sublette,42.9092,-109.4923
WY015,Wind River Mountains East,Sublette,43.0496,-109.2855
WY016,Upper Wind River Basin,Fremont,43.4505,-109.339
WY017,Wind River Basin,Fremont,43.1357,-108.2754
WY018,Lander Foothills,Fremont,42.797,-108.6388
WY019,Green Mountains and Rattlesnake Range,Sweetwater,42.4379,-107.9137
WY020,Natrona County Lower Elevations,Natrona,43.066,-106.6783
WY021,Southwest Wyoming,Uinta,41.2876,-110.5476
WY022,Casper Mountain,Natrona,42.6061,-106.2637
WY023,Star Valley,Lincoln,42.8634,-110.982
WY024,Salt River and Wyoming Ranges,Sublette,42.5626,-110.6654
WY025,Upper Green River Basin Foothills,Sublette,42.9803,-110.0392
WY026,Upper Green River Basin,Sweetwater,42.3437,-109.7743
WY027,South Lincoln County,Lincoln,41.8212,-110.5572
WY028,Rock Springs and Green River,Sweetwater,41.5579,-109.6723
WY029,Flaming Gorge,Sweetwater,41.2424,-109.4375
WY030,East Sweetwater County,Sweetwater,41.5802,-108.4192
WY054,Northern Cambell,Campbell,44.596,-105.5497
WY055,Southern Campbell,Campbell,43.8436,-105.5478
WY056,Western Crook,Crook,44.6113,-104.8016
WY057,Wyoming Black Hills,Weston,44.391,-104.3123
WY058,Weston,Weston,43.8072,-104.6212
WY071,Northeastern Crook,Crook,44.8506,-104.1767
WY098,Northeast Big Horn Mountains,Sheridan,44.7782,-107.492
WY099,Sheridan Foothills,Sheridan,44.7944,-106.6544
WY101,Converse County Lower Elevations,Converse,43.074,-105.4593
WY102,Niobrara County,Niobrara,43.0565,-104.4754
WY103,North Laramie Range,Platte,42.3535,-105.6241
WY104,Ferris/Seminoe/Shirley Mountains,Carbon,42.2707,-106.878
WY105,Shirley Basin,Carbon,42.134,-106.0943
WY106,Central Laramie Range and Southwest Platte County,Platte,41.8778,-105.2243
WY107,East Platte County,Platte,42.2373,-104.8821
WY108,Goshen County,Goshen,42.088,-104.3533
WY109,Central Carbon County,Carbon,41.8204,-107.103
WY110,North Snowy Range Foothills,Carbon,41.6904,-106.259
WY111,Southwest Carbon County,Carbon,41.2862,-107.7097
WY112,Sierra Madre Range,Carbon,41.1695,-107.099
WY113,Upper North Platte River Basin,Carbon,41.3867,-106.7713
WY114,Snowy Range,Carbon,41.3101,-106.3148
WY115,Laramie Valley,Albany,41.4005,-105.7614
WY116,South Laramie Range,Laramie,41.2851,-105.3769
WY117,South Laramie Range Foothills,Laramie,41.3136,-105.0324
WY118,Central Laramie County,Laramie,41.3277,-104.6546
WY119,East Laramie County,Laramie,41.2851,-104.2337
